AERONET Data Download (Version 3 Direct Sun and Inversion Algorithms)
AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,31:08:2024,11:51:42,244,244.494236,0.040206,0.019437,0.017359,0.015821,1.281313,56.775537,57.382010,1.369044,0.005488,0.259227,4,10,8,4,4,10,8,4,4,10,8,4,4,10,6,5,0.053030,0.103580,0.195610,0.207770,0,0,20:09:2024,06:44:54,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,12:19:39,244,244.513646,0.044168,0.021701,0.019805,0.017410,1.227640,51.278689,51.853939,1.145971,0.012459,0.264366,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.051700,0.100530,0.189270,0.201530,0,0,20:09:2024,06:49:35,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,13:20:00,244,244.555556,0.057992,0.030901,0.026221,0.022670,1.196846,40.778156,41.239351,1.284834,0.102978,0.290568,4,11,9,1,4,11,9,1,4,11,8,2,4,11,8,2,0.050030,0.096630,0.180950,0.193360,0,0,20:09:2024,06:53:50,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,18:18:51,244,244.763090,0.082042,0.050894,0.044456,0.037252,0.921832,57.210292,56.604694,1.832782,0.027753,0.603469,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.053320,0.103950,0.195790,0.206790,0,0,20:09:2024,06:59:41,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,18:46:14,244,244.782106,0.064919,0.035005,0.031810,0.027928,1.088341,62.857616,62.229435,1.448356,0.007923,0.522015,3,10,8,5,3,10,8,5,3,10,8,5,3,9,4,5,0.055240,0.108230,0.204380,0.214860,0,0,20:09:2024,06:39:54,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,19:35:57,244,244.816632,0.063161,0.033113,0.028272,0.025242,1.214053,73.522976,72.868250,3.436749,0.023104,0.484421,4,10,7,5,4,10,7,5,4,10,6,5,4,9,6,5,0.061000,0.120950,0.229470,0.238530,0,0,20:09:2024,06:45:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2024,19:53:32,244,244.828843,0.057535,0.031890,0.028744,0.025370,1.056118,77.380268,76.720065,2.366594,0.005565,0.469960,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,4,0.064140,0.127860,0.243020,0.251340,0,0,20:09:2024,06:48:08,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,10:28:31,245,245.436470,0.047279,0.021635,0.017624,0.015444,1.487736,74.149403,74.807775,2.701042,0.008363,0.318617,4,10,6,6,4,10,6,5,4,10,6,5,4,10,6,4,0.061000,0.121740,0.232610,0.244610,0,0,07:11:2024,13:06:28,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,11:01:02,245,245.459051,0.052990,0.023957,0.019782,0.016665,1.488760,67.090165,67.734579,1.508702,0.009304,0.331714,4,10,7,6,4,10,6,6,4,10,5,6,4,9,6,5,0.056810,0.112230,0.213350,0.225390,0,0,07:11:2024,13:11:12,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,11:51:15,245,245.493924,0.057070,0.028554,0.023356,0.020192,1.343209,56.592742,57.201336,1.907750,0.043633,0.325094,4,10,8,4,4,10,8,4,4,10,8,4,4,10,6,5,0.052980,0.103480,0.195410,0.207540,0,0,07:11:2024,13:13:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,12:19:24,245,245.513472,0.052873,0.032381,0.026106,0.022862,1.047141,51.035669,51.613193,3.969756,0.118054,0.315712,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.051660,0.100430,0.189060,0.201300,0,0,07:11:2024,12:54:18,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,17:18:38,245,245.721273,0.044545,0.025088,0.021553,0.019054,1.094267,45.551599,45.025628,2.383152,0.059758,0.466181,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050770,0.098220,0.184050,0.195810,0,0,07:11:2024,13:00:38,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,18:18:33,245,245.762882,0.063213,0.031639,0.024818,0.021216,1.397658,57.006360,56.398741,3.284896,0.026504,0.656395,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,3,0.053260,0.103820,0.195530,0.206540,0,0,07:11:2024,13:03:23,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2024,18:46:54,245,245.782569,0.067231,0.034210,0.026246,0.022323,1.401080,62.873836,62.243296,2.304156,0.039901,0.713581,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,4,0.055250,0.108250,0.204400,0.214880,0,0,07:11:2024,13:06:41,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:09:2024,11:00:46,246,246.458866,0.111720,0.053100,0.043792,0.036766,1.412423,66.897194,67.543013,1.778499,0.028267,1.766455,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.056730,0.112040,0.212960,0.224970,0,0,07:11:2024,07:14:04,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:09:2024,11:50:52,246,246.493657,0.104070,0.052447,0.041190,0.034401,1.385375,56.395410,57.006052,2.262187,0.028530,1.573523,4,10,7,4,4,10,7,4,4,10,7,4,4,10,8,4,0.052920,0.103330,0.195120,0.207290,0,0,07:11:2024,07:21:39,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:09:2024,12:18:48,246,246.513056,0.108600,0.055885,0.044442,0.037129,1.336408,50.858842,51.439088,1.917993,0.025893,1.545830,3,10,8,4,3,10,8,4,3,10,8,4,3,10,7,4,0.051630,0.100360,0.188900,0.201130,0,0,07:11:2024,07:03:36,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,11:00:24,247,247.458611,0.125410,0.066653,0.054616,0.045003,1.246760,66.724487,67.371745,1.669164,0.020596,1.710555,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.056650,0.111860,0.212580,0.224600,0,0,06:11:2024,20:59:00,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,11:48:03,247,247.491701,0.125070,0.066452,0.054660,0.045174,1.242211,56.693862,57.308723,1.525529,0.018018,1.555720,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.053010,0.103540,0.195540,0.207680,0,0,06:11:2024,23:08:26,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,12:17:43,247,247.512303,0.120470,0.068293,0.060096,0.050493,1.052568,50.775154,51.358717,1.311451,0.012377,1.425741,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.051600,0.100300,0.188780,0.201050,0,0,06:11:2024,23:16:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,12:38:05,247,247.526447,0.116090,0.059934,0.048566,0.039902,1.306653,46.921613,47.476400,1.002880,0.010547,1.307724,4,10,7,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050900,0.098670,0.185340,0.197650,0,0,06:11:2024,23:23:45,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,17:17:56,247,247.720787,0.095788,0.047714,0.039798,0.034181,1.324452,45.031519,44.499985,0.991033,0.005253,1.066729,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050680,0.098020,0.183650,0.195450,0,0,06:11:2024,22:56:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,18:17:54,247,247.762431,0.095202,0.049763,0.040837,0.033654,1.270738,56.590654,55.979036,1.835626,0.021045,1.087199,4,10,8,3,4,10,7,3,4,10,6,2,4,10,7,3,0.053140,0.103550,0.194980,0.206030,0,0,06:11:2024,23:03:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,18:36:43,247,247.775498,0.103470,0.059656,0.047245,0.039552,1.164659,60.485119,59.857949,2.789036,0.018184,1.063515,3,10,8,5,3,10,7,5,3,10,4,5,3,10,4,5,0.054360,0.106280,0.200470,0.211170,0,0,06:11:2024,23:10:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,18:55:32,247,247.788565,0.109650,0.063822,0.051683,0.043692,1.120599,64.465785,63.826093,1.848383,0.015953,1.051443,3,10,8,5,3,10,5,5,3,10,3,5,3,6,2,2,0.055900,0.109700,0.207290,0.217610,0,0,06:11:2024,23:16:42,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,19:37:25,247,247.817650,0.086442,0.045514,0.037904,0.031914,1.240062,73.554294,72.895130,1.035165,0.004539,0.907308,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061020,0.120990,0.229550,0.238610,0,0,06:11:2024,23:20:14,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:09:2024,19:54:59,247,247.829850,0.081420,0.042536,0.034852,0.029097,1.273627,77.431697,76.767699,1.505452,0.006293,0.868464,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064200,0.127970,0.243240,0.251520,0,0,06:11:2024,23:23:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,10:25:27,248,248.434340,0.071157,0.031764,0.026424,0.023239,1.498815,74.107656,74.770086,1.592041,0.005490,0.535533,4,10,7,6,4,10,6,6,4,10,6,6,4,10,7,6,0.060970,0.121670,0.232460,0.244480,0,0,06:11:2024,15:38:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,10:57:37,248,248.456678,0.073572,0.035925,0.029682,0.025755,1.367955,67.073144,67.723010,1.365833,0.006739,0.553491,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056810,0.112230,0.213350,0.225370,0,0,06:11:2024,15:43:44,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,11:46:53,248,248.490891,0.068191,0.032866,0.027700,0.024143,1.362158,56.657206,57.274742,1.726772,0.019321,0.513622,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.052990,0.103510,0.195480,0.207640,0,0,06:11:2024,15:49:17,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,12:16:20,248,248.511343,0.072607,0.037339,0.030521,0.026763,1.301308,50.750571,51.337786,1.900576,0.023320,0.530144,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,3,0.051600,0.100300,0.188790,0.201030,0,0,06:11:2024,15:55:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,12:36:32,248,248.525370,0.086933,0.045873,0.038677,0.034897,1.220445,46.900669,47.460024,1.599156,0.018980,0.569721,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050890,0.098650,0.185310,0.197640,0,0,06:11:2024,16:00:28,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,17:17:36,248,248.720556,0.095510,0.050224,0.041215,0.035478,1.261411,44.775283,44.240896,1.826545,0.055922,0.671604,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050640,0.097930,0.183470,0.195270,0,0,06:11:2024,15:45:58,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,18:17:35,248,248.762211,0.102350,0.048550,0.039662,0.033632,1.427964,56.385707,55.772083,1.809450,0.026259,0.683154,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.053080,0.103420,0.194720,0.205780,0,0,06:11:2024,15:51:34,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,18:55:15,248,248.788368,0.106030,0.055126,0.045566,0.038910,1.269620,64.289933,63.648674,1.582182,0.012478,0.705742,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.055830,0.109540,0.206970,0.217290,0,0,06:11:2024,15:58:04,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,19:39:34,248,248.819144,0.093616,0.048824,0.041516,0.035636,1.227557,73.933444,73.272335,1.319233,0.005232,0.723143,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061300,0.121600,0.230760,0.239740,0,0,06:11:2024,16:03:44,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:09:2024,19:57:09,248,248.831354,0.086282,0.046027,0.040783,0.036288,1.138259,77.824498,77.158982,1.556237,0.006055,0.722703,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064570,0.128790,0.244830,0.253000,0,0,06:11:2024,15:37:19,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:09:2024,10:25:07,249,249.434109,0.167520,0.072635,0.054910,0.046394,1.669875,73.940078,74.603605,2.123933,0.022479,1.277204,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.063120,0.124900,0.243620,0.257870,0,0,06:11:2024,10:04:06,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:09:2024,10:56:37,249,249.455984,0.186470,0.081703,0.061769,0.052383,1.653466,67.036925,67.688472,2.373818,0.021544,1.358040,4,10,7,6,4,10,7,6,4,10,6,6,4,10,6,6,0.059030,0.115410,0.223590,0.237530,0,0,06:11:2024,09:53:17,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:09:2024,11:45:38,249,249.490023,0.136510,0.064897,0.052373,0.045483,1.440563,56.638262,57.258503,2.388639,0.029640,1.350548,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.055160,0.106420,0.204320,0.218120,0,0,06:11:2024,10:01:49,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,11:44:14,251,251.489051,0.115760,0.061909,0.050410,0.043117,1.245323,56.374077,56.998717,2.988917,0.047462,1.685855,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.055090,0.106260,0.203970,0.217750,0,0,05:11:2024,01:57:50,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,12:12:14,251,251.508495,0.125320,0.070783,0.061943,0.051401,1.065548,50.675796,51.273603,1.125647,0.010206,1.639443,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.053710,0.103040,0.196990,0.210750,0,0,05:11:2024,02:07:28,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,12:32:43,251,251.522720,0.122620,0.065593,0.056415,0.048890,1.173048,46.693420,47.264904,0.898169,0.008310,1.594072,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.052970,0.101290,0.193110,0.206860,0,0,05:11:2024,02:15:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,17:16:38,251,251.719884,0.131750,0.072100,0.061922,0.052343,1.139460,44.016835,43.473692,0.636027,0.013578,1.530828,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.052630,0.100340,0.190670,0.203800,0,0,05:11:2024,01:56:50,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,18:16:34,251,251.761505,0.121180,0.068604,0.059856,0.050642,1.065871,55.762254,55.142693,1.473554,0.015059,1.458470,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.055090,0.105960,0.202710,0.215270,0,0,05:11:2024,02:06:32,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,18:35:25,251,251.774595,0.117330,0.064525,0.056854,0.049626,1.098155,59.709985,59.075829,1.513858,0.016292,1.429286,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.056300,0.108710,0.208500,0.220810,0,0,05:11:2024,02:16:05,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,18:54:13,251,251.787650,0.114040,0.059723,0.050814,0.042714,1.220308,63.727617,63.081832,0.839467,0.006889,1.374915,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.057820,0.112140,0.215670,0.227680,0,0,05:11:2024,02:26:26,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,19:39:17,251,251.818947,0.110680,0.057872,0.050406,0.043369,1.191998,73.593767,72.929160,1.514723,0.013872,1.380644,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063320,0.124550,0.241210,0.252180,0,0,05:11:2024,01:45:58,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:09:2024,19:56:51,251,251.831146,0.113700,0.057648,0.049184,0.042580,1.267143,77.500129,76.831531,1.696274,0.009972,1.389082,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,6,0.066560,0.131820,0.256070,0.266390,0,0,05:11:2024,01:50:26,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,10:53:32,252,252.453843,0.120780,0.068064,0.058418,0.049312,1.094598,66.945770,67.602199,1.763000,0.020255,1.767356,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.058990,0.115330,0.223400,0.237320,0,0,04:11:2024,20:14:18,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,11:41:47,252,252.487350,0.006166,0.003759,0.002749,0.002248,1.182299,56.607466,57.235638,19.123542,0.934123,1.708912,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.055160,0.106420,0.204320,0.218090,0,0,04:11:2024,19:53:13,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,12:10:55,252,252.507581,0.124480,0.069290,0.059528,0.049593,1.112527,50.644157,51.245336,0.864699,0.015535,1.688743,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.053710,0.103040,0.196960,0.210720,0,0,04:11:2024,20:05:23,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,12:31:02,252,252.521551,0.128650,0.071970,0.062400,0.053003,1.092691,46.706403,47.282424,0.972061,0.010164,1.688966,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.052970,0.101300,0.193120,0.206880,0,0,04:11:2024,20:15:17,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,17:16:16,252,252.719630,0.133750,0.074085,0.062220,0.051697,1.149985,43.757525,43.211504,0.714279,0.009188,1.745437,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.052590,0.100250,0.190470,0.203600,0,0,04:11:2024,20:34:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,18:16:14,252,252.761273,0.134300,0.071996,0.059418,0.049550,1.223916,55.557337,54.935804,0.995782,0.011444,1.812009,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.055030,0.105830,0.202430,0.215010,0,0,04:11:2024,19:52:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,18:35:05,252,252.774363,0.137710,0.075789,0.062171,0.052412,1.190926,59.516514,58.880642,1.414805,0.012243,1.852282,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.056230,0.108560,0.208180,0.220510,0,0,04:11:2024,20:07:23,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,18:53:52,252,252.787407,0.136920,0.079093,0.068748,0.058266,1.039410,63.540463,62.893197,1.280333,0.011103,1.938778,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.057740,0.111970,0.215300,0.227320,0,0,04:11:2024,20:20:58,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:09:2024,19:39:43,252,252.819248,0.139830,0.075086,0.062944,0.053582,1.200784,73.599118,72.933245,2.085320,0.018177,1.927663,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063330,0.124570,0.241240,0.252190,0,0,04:11:2024,20:32:10,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,10:19:55,253,253.430498,0.121280,0.065774,0.055407,0.046260,1.178933,74.121101,74.789752,1.806592,0.012589,1.485229,4,10,4,6,4,10,6,6,4,10,6,6,4,10,6,6,0.063260,0.125210,0.244240,0.258530,0,0,04:11:2024,03:12:45,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,10:53:13,253,253.453623,0.128100,0.066672,0.055641,0.046063,1.255341,66.759786,67.417478,1.498390,0.011970,1.472308,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058890,0.115100,0.222930,0.236880,0,0,04:11:2024,02:55:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,11:40:22,253,253.486366,0.132730,0.070852,0.059681,0.050023,1.203709,56.627385,57.258207,1.077863,0.008004,1.478564,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.055160,0.106430,0.204360,0.218120,0,0,04:11:2024,03:06:20,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,12:09:14,253,253.506412,0.145550,0.076554,0.063680,0.054107,1.243256,50.687950,51.292841,1.265295,0.011777,1.508297,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.053730,0.103070,0.197030,0.210770,0,0,04:11:2024,03:14:59,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,12:29:24,253,253.520417,0.155670,0.080283,0.066399,0.055694,1.281446,46.712858,47.293270,0.895752,0.008521,1.518461,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.052970,0.101310,0.193130,0.206880,0,0,04:11:2024,03:24:38,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,17:15:55,253,253.719387,0.129370,0.070091,0.061179,0.052775,1.133826,43.502103,42.953158,1.261559,0.009362,1.520919,4,10,8,3,4,10,8,3,4,10,8,3,4,10,9,2,0.052550,0.100160,0.190280,0.203410,0,0,04:11:2024,02:55:09,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,18:15:52,253,253.761019,0.151020,0.090813,0.085135,0.076416,0.877487,55.346394,54.722925,2.739023,0.027937,1.730814,4,10,8,4,4,9,8,4,4,8,8,4,4,8,8,4,0.054970,0.105700,0.202160,0.214740,0,0,04:11:2024,03:04:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,18:34:45,253,253.774132,0.138290,0.078480,0.077281,0.071816,0.903132,59.323891,58.686314,1.647674,0.014603,1.753748,3,10,8,5,3,11,7,5,3,11,7,5,4,10,7,5,0.056170,0.108420,0.207880,0.220210,0,0,04:11:2024,03:11:27,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,18:53:34,253,253.787199,0.128860,0.068486,0.052952,0.042138,1.323059,63.364877,62.716120,1.859909,0.009698,1.540730,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.057670,0.111810,0.214960,0.226990,0,0,04:11:2024,03:16:40,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,19:40:08,253,253.819537,0.109270,0.069772,0.062310,0.052550,0.847719,73.601825,72.934725,1.546245,0.003727,1.485592,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063340,0.124580,0.241250,0.252200,0,0,04:11:2024,03:28:00,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:09:2024,19:57:43,253,253.831748,0.105520,0.065406,0.060215,0.052289,0.854043,77.525084,76.854403,2.007448,0.006728,1.465450,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066580,0.131860,0.256160,0.266480,0,0,04:11:2024,03:32:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:09:2024,12:08:26,254,254.505856,0.083285,0.045415,0.031517,0.025787,1.425021,50.555856,51.163467,6.944349,0.091160,1.160268,3,10,8,4,3,10,8,4,3,10,6,3,2,10,7,4,0.053690,0.103000,0.196870,0.210630,0,0,03:11:2024,20:58:53,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:09:2024,10:17:57,255,255.429132,0.086810,0.035718,0.028514,0.024761,1.679974,74.070310,74.741146,2.986366,0.016018,0.643004,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063210,0.125120,0.244070,0.258360,0,0,03:11:2024,15:30:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:09:2024,10:49:47,255,255.451238,0.083667,0.034846,0.028663,0.024168,1.621705,67.002890,67.664139,1.305589,0.007402,0.651104,4,10,7,6,4,10,6,6,4,10,6,6,4,10,5,6,0.059020,0.115400,0.223530,0.237470,0,0,03:11:2024,15:35:51,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
